Date,open,high,low,close,weighted_price,high_low_spread,midquote_price,effective_spread,7_trailing,7_next_trailing,volume_btc,volume_currency
2016-07-07,677.14,680.96,609.85,640.02,638.25,71.11,35.56,1208.92,-31.221000000000117,20.94500000000005,40689.93104313,26027783.18
2016-07-08,640.38,667.83,636.23,666.59,649.07,31.6,15.8,1301.58,-9.541000000000054,-1.3490000000000464,23681.18942924,15368606.25
2016-07-09,666.61,666.91,620.35,652.12,649.24,46.56,23.28,1257.67,-50.66750000000002,12.075000000000045,53106.53649258,34511687.44
2016-07-10,652.05,654.1,640.01,650.34,647.57,14.09,7.04,1286.6,-9.0,28.75750000000005,26108.30657093,16911095.52
2016-07-11,650.96,662.31,644.59,650.49,651.47,17.72,8.86,1283.27,-29.370249999999942,23.444999999999936,13197.84595909,8605331.59
2016-07-12,650.54,676.02,647.37,664.98,660.6,28.64,14.32,1301.32,-4.0750000000000455,8.835500000000025,29816.59408391,19653867.97
2016-07-13,664.77,670.04,653.69,655.0,662.87,16.36,8.18,1293.64,-21.700000000000045,11.825249999999983,54755.55611186,36349038.23
2016-07-14,653.92,664.7,648.02,660.96,659.52,16.68,8.34,1305.24,20.94500000000005,4.74249999999995,18348.536722980003,12098653.7
2016-07-15,660.87,669.22,659.56,665.24,664.63,9.66,4.83,1320.83,-1.3490000000000464,-13.465000000000032,21584.2061982,14340052.65
2016-07-16,665.42,668.26,658.81,664.19,664.14,9.45,4.72,1318.94,12.075000000000045,-7.508000000000152,7581.59939814,5037308.69
2016-07-17,664.16,681.3,662.82,679.1,672.8,18.47,9.24,1339.73,28.75750000000005,-17.18850000000009,11113.16801605,7473842.95
2016-07-18,678.46,683.62,667.65,673.94,676.73,15.97,7.99,1331.9,23.444999999999936,-19.105999999999995,16053.633605970002,10857066.54
2016-07-19,673.84,676.33,666.57,673.82,671.99,9.76,4.88,1337.88,8.835500000000025,-21.508000000000038,8041.05874415,5404543.32
2016-07-20,674.01,675.18,661.9,666.83,668.89,13.28,6.64,1320.37,11.825249999999983,-11.010499999999979,10540.83767968,7050077.86
2016-07-21,666.97,668.19,660.14,665.7,664.99,8.05,4.03,1323.35,4.74249999999995,-10.164999999999964,10007.77511594,6654829.42
2016-07-22,665.35,668.26,645.69,651.78,657.9,22.57,11.29,1280.98,-13.465000000000032,4.545000000000073,17628.47139967,11603060.34
2016-07-23,651.33,658.81,648.75,656.68,654.53,10.05,5.03,1303.32,-7.508000000000152,-1.4470000000000027,17575.91143609,11505235.17
2016-07-24,656.71,666.07,652.75,661.91,658.69,13.33,6.66,1310.5,-17.18850000000009,-34.81899999999996,16345.1650437,10742375.36
2016-07-25,661.02,663.4,652.69,654.83,656.66,10.71,5.35,1298.95,-19.105999999999995,-49.71625000000006,11818.15523328,7761931.35
2016-07-26,655.45,658.09,644.63,652.31,652.45,13.46,6.73,1291.16,-21.508000000000038,-112.8125,14627.275308670001,9549458.99
2016-07-27,652.38,660.58,647.39,655.81,654.44,13.19,6.6,1298.44,-11.010499999999979,-87.46225000000004,17774.38992465,11630395.78
2016-07-28,656.14,659.46,653.14,655.54,656.26,6.32,3.16,1304.75,-10.164999999999964,-73.66174999999998,7313.8193358,4801106.85
2016-07-29,655.86,658.58,652.36,656.32,655.7,6.22,3.11,1306.42,4.545000000000073,-79.53250000000003,7578.98632556,4972500.78
2016-07-30,656.43,658.21,652.37,655.24,655.67,5.84,2.92,1304.64,-1.4470000000000027,-64.59799999999996,4655.3465588300005,3055390.64
2016-07-31,654.57,655.61,621.58,627.09,635.42,34.02,17.01,1220.16,-34.81899999999996,-32.71249999999998,21637.36378223,13764689.9
2016-08-01,627.0,630.53,602.16,605.12,619.52,28.37,14.18,1181.86,-49.71625000000006,-12.982499999999959,22093.3639417,13694592.87
2016-08-02,605.51,613.03,477.32,539.5,559.96,135.71,67.86,943.28,-112.8125,45.54500000000007,60145.215669059995,33601700.37
2016-08-03,540.01,572.66,520.29,568.35,549.33,52.37,26.19,1084.33,-87.46225000000004,24.110000000000014,54008.40554322,29735757.47
2016-08-04,567.93,590.08,560.25,581.88,576.31,29.83,14.91,1133.92,-73.66174999999998,5.276749999999879,25854.96136751,14899850.65
2016-08-05,582.53,585.04,566.8,576.79,573.88,18.24,9.12,1135.34,-79.53250000000003,10.430000000000064,16249.534918209998,9326683.5
2016-08-06,576.87,593.21,568.68,590.64,578.57,24.54,12.27,1156.74,-64.59799999999996,-5.317000000000007,30670.324635420002,17643293.95
2016-08-07,590.94,601.1,581.11,594.38,592.64,19.99,10.0,1168.77,-32.71249999999998,-22.605000000000018,19624.792922710003,11633235.69
2016-08-08,594.33,595.43,586.64,592.13,591.38,8.79,4.4,1175.47,-12.982499999999959,-25.142749999999978,11355.04441783,6718615.02
2016-08-09,592.18,592.84,583.08,585.04,587.45,9.76,4.88,1160.32,45.54500000000007,-7.342499999999973,12781.233271340001,7511144.83
2016-08-10,585.09,602.46,582.22,592.46,592.48,20.24,10.12,1164.68,24.110000000000014,-19.334999999999923,21716.10887448,12860946.26
2016-08-11,592.12,598.74,586.57,587.15,592.65,12.18,6.09,1162.13,5.276749999999879,-13.337499999999977,15029.557333980001,8910066.65
2016-08-12,587.5,590.96,581.94,587.22,586.88,9.02,4.51,1165.42,10.430000000000064,-13.785000000000082,10033.90661347,5889319.91
2016-08-13,586.52,590.11,583.22,585.32,586.78,6.89,3.45,1163.75,-5.317000000000007,-4.522499999999923,6192.46456565,3635386.69
2016-08-14,585.02,585.38,562.33,571.78,574.82,23.04,11.52,1120.51,-22.605000000000018,8.477500000000077,16075.576081129999,9258356.72
2016-08-15,571.82,575.42,559.43,566.99,568.17,15.98,7.99,1118.0,-25.142749999999978,17.532500000000027,12551.28254654,7125634.93
2016-08-16,566.9,582.63,565.22,577.7,574.13,17.41,8.7,1137.99,-7.342499999999973,4.2450000000000045,14581.54733112,8357338.68
2016-08-17,577.63,580.13,568.81,573.13,574.28,11.32,5.66,1134.94,-19.334999999999923,6.1372499999999945,18804.213233919996,10807884.43
2016-08-18,573.23,577.52,571.1,573.81,574.02,6.41,3.21,1141.22,-13.337499999999977,2.285000000000082,24340.38524982,13968931.05
2016-08-19,573.07,576.91,567.54,573.43,573.81,9.37,4.68,1137.5,-13.785000000000082,5.490000000000009,14280.83891025,8190171.19
2016-08-20,573.73,582.84,571.62,580.8,577.05,11.22,5.61,1150.38,-4.522499999999923,-11.125,16809.24205063,9684446.45
2016-08-21,580.31,584.78,578.0,580.25,580.9,6.77,3.39,1153.73,8.477500000000077,-5.714249999999993,17201.855215530002,10001982.61
2016-08-22,580.22,587.92,577.64,584.52,583.23,10.27,5.14,1158.77,17.532500000000027,-11.282000000000039,14204.58555185,8270739.59
2016-08-23,584.67,587.01,577.86,581.95,582.62,9.15,4.57,1154.74,4.2450000000000045,-5.405000000000086,14871.14168837,8660148.9
2016-08-24,582.46,583.73,576.86,579.26,579.78,6.87,3.43,1151.66,6.1372499999999945,-6.569750000000113,11073.35152484,6414009.98
2016-08-25,579.02,579.87,571.85,576.1,575.14,8.02,4.01,1144.18,2.285000000000082,-4.022500000000036,11996.81524294,6900158.28
2016-08-26,576.14,580.52,574.26,578.92,577.72,6.26,3.13,1151.59,5.490000000000009,-4.24249999999995,8887.53933302,5134950.46
2016-08-27,578.66,579.13,566.26,569.68,572.19,12.87,6.44,1126.48,-11.125,28.449999999999932,8834.742414249999,5056044.54
2016-08-28,569.2,575.8,568.3,574.54,572.01,7.5,3.75,1141.57,-5.714249999999993,33.466749999999934,5150.55124726,2945953.49
2016-08-29,575.53,577.44,570.21,573.24,574.4,7.23,3.62,1139.25,-11.282000000000039,33.08800000000008,9019.854656149999,5177700.01
2016-08-30,572.38,578.22,571.12,576.54,575.51,7.1,3.55,1145.98,-5.405000000000086,34.89525000000003,11180.26123344,6427113.93
2016-08-31,576.1,576.9,569.52,572.69,572.79,7.38,3.69,1138.01,-6.569750000000113,43.13875000000007,13713.43481458,7852884.04
2016-09-01,572.69,573.83,568.2,572.08,571.24,5.63,2.81,1138.53,-4.022500000000036,55.169750000000136,11677.967492920001,6669243.3
2016-09-02,571.9,576.18,567.77,574.68,572.52,8.4,4.2,1140.96,-4.24249999999995,48.44500000000005,10264.42240527,5879707.09
2016-09-03,574.62,600.56,571.9,598.12,583.05,28.65,14.33,1167.6,28.449999999999932,25.057250000000067,46285.87801429,26676342.05
2016-09-04,598.41,613.1,594.83,608.0,604.11,18.28,9.14,1197.73,33.466749999999934,-0.7709999999999582,20123.14111191,12109802.96
2016-09-05,609.3,610.05,598.67,606.33,604.61,11.38,5.69,1201.28,33.08800000000008,1.930749999999989,21626.337706849998,13058117.65
2016-09-06,606.69,612.39,603.85,611.44,608.41,8.54,4.27,1214.33,34.89525000000003,-1.6979999999998654,10767.30905931,6547627.76
2016-09-07,611.8,617.03,607.27,615.83,612.65,9.76,4.88,1221.9,43.13875000000007,-5.7309999999999945,12516.90691061,7665820.68
2016-09-08,615.7,631.21,613.46,627.25,623.47,17.75,8.88,1236.74,55.169750000000136,-20.18175000000008,13984.28683759,8713513.81
2016-09-09,626.38,627.89,617.28,623.13,622.32,10.62,5.31,1235.64,48.44500000000005,-16.027500000000032,10993.393080329999,6835548.97
2016-09-10,623.01,626.29,620.4,623.18,623.18,5.88,2.94,1240.48,25.057250000000067,-17.03475000000003,12765.2245983,7939789.0
2016-09-11,623.14,630.48,594.57,607.23,611.39,35.9,17.95,1178.56,-0.7709999999999582,2.795749999999998,12638.715463170001,7720601.6
2016-09-12,607.45,610.04,603.87,608.26,607.01,6.17,3.08,1210.35,1.930749999999989,0.5707499999998618,24481.897394709995,14833459.36
2016-09-13,607.88,611.65,605.3,609.74,608.36,6.35,3.17,1213.13,-1.6979999999998654,-6.494750000000067,37796.60688255,22947891.15
2016-09-14,608.76,612.51,607.7,610.1,609.89,4.8,2.4,1215.4,-5.7309999999999945,-13.10775000000001,10180.68228985,6201062.47
2016-09-15,609.71,610.91,605.05,607.07,608.49,5.85,2.93,1208.28,-20.18175000000008,-11.697250000000054,8854.292305899999,5378364.86
2016-09-16,607.78,609.8,604.58,607.1,607.75,5.22,2.61,1208.98,-16.027500000000032,-4.550500000000056,9222.17107263,5598732.82
2016-09-17,607.94,608.64,603.56,606.15,606.19,5.08,2.54,1207.21,-17.03475000000003,-4.017749999999978,5596.05487104,3393349.33
2016-09-18,606.64,611.12,605.37,610.03,608.61,5.75,2.88,1214.3,2.795749999999998,-9.847750000000019,5613.996153640001,3415817.08
2016-09-19,610.14,611.59,605.61,608.83,608.7,5.98,2.99,1211.68,0.5707499999998618,-1.3774999999999409,7840.794096320001,4771343.41
2016-09-20,609.35,609.95,603.24,603.24,607.95,6.71,3.35,1199.78,-6.494750000000067,2.0287499999999454,9437.453395229999,5737329.39
2016-09-21,602.64,602.68,592.37,597.0,596.43,10.31,5.16,1183.68,-13.10775000000001,7.577249999999935,12308.743516659999,7340361.86
2016-09-22,596.76,598.3,594.15,595.37,596.41,4.15,2.07,1186.59,-11.697250000000054,10.791500000000042,9680.2204775,5771509.71
2016-09-23,595.32,603.41,594.29,602.55,599.23,9.12,4.56,1195.97,-4.550500000000056,7.200500000000034,9860.64921189,5904017.93
2016-09-24,602.29,605.21,600.25,602.13,602.83,4.96,2.48,1199.3,-4.017749999999978,12.208999999999946,4567.70851447,2754086.5
2016-09-25,601.68,603.55,597.83,600.18,600.43,5.71,2.86,1194.65,-9.847750000000019,10.794750000000022,4546.68481341,2732726.7
2016-09-26,600.17,607.93,598.52,607.45,604.55,9.41,4.71,1205.49,-1.3774999999999409,5.2970000000000255,10905.8225003,6591316.03
2016-09-27,607.5,608.09,600.95,605.27,605.02,7.13,3.57,1203.41,2.0287499999999454,4.658750000000055,9677.95349937,5852888.01
2016-09-28,605.65,606.1,602.28,604.57,604.45,3.82,1.91,1205.32,7.577249999999935,7.614250000000084,7119.39365307,4302197.0
2016-09-29,604.55,607.27,603.11,606.16,605.39,4.16,2.08,1208.16,10.791500000000042,6.12175000000002,8495.41885054,5139608.96
2016-09-30,606.13,609.79,604.09,609.75,606.26,5.7,2.85,1213.8,7.200500000000034,7.5847499999999854,9239.4321767,5598666.24
2016-10-01,609.74,616.09,609.61,614.34,613.18,6.48,3.24,1222.2,12.208999999999946,3.8812500000000227,6226.08249584,3817733.22
2016-10-02,614.33,614.9,607.24,610.98,610.55,7.66,3.83,1214.3,10.794750000000022,4.658249999999953,5554.564089030001,3394134.07
2016-10-03,610.95,613.85,609.21,612.75,611.9,4.64,2.32,1220.86,5.2970000000000255,5.057999999999993,8302.10676536,5081430.55
2016-10-04,613.13,613.24,607.09,609.93,609.66,6.15,3.08,1213.71,4.658750000000055,31.278749999999945,9329.23244507,5686223.82
2016-10-05,609.93,614.1,608.2,612.19,611.61,5.9,2.95,1218.47,7.614250000000084,23.458499999999958,8531.29996262,5215916.99
2016-10-06,612.08,613.33,609.83,612.28,611.97,3.5,1.75,1221.06,6.12175000000002,22.594249999999874,7439.49667691,4550582.94
2016-10-07,611.5,619.64,609.89,617.33,614.83,9.75,4.87,1224.92,7.5847499999999854,21.800250000000005,12411.51000278,7625327.02
2016-10-08,617.36,619.94,616.08,618.22,617.87,3.86,1.93,1232.58,3.8812500000000227,20.364749999999958,4545.5702883,2809536.04
2016-10-09,617.83,618.46,614.21,615.64,616.59,4.25,2.12,1227.02,4.658249999999953,25.639999999999986,4324.706974299999,2667093.54
2016-10-10,615.34,618.51,614.34,617.81,616.57,4.17,2.08,1231.45,5.057999999999993,20.741499999999974,8758.727116119999,5400618.18
2016-10-11,617.92,643.28,616.59,641.21,631.77,26.69,13.35,1255.72,31.278749999999945,-5.176249999999982,18579.390969250002,11731967.17
2016-10-12,640.48,641.95,632.36,635.64,637.71,9.59,4.8,1261.7,23.458499999999958,-5.952499999999986,10339.4003009,6593515.22
2016-10-13,635.53,638.78,631.29,634.88,635.54,7.5,3.75,1262.26,22.594249999999874,-5.4282499999999345,10423.3684092,6626193.42
2016-10-14,635.32,641.16,630.1,639.14,636.94,11.06,5.53,1267.21,21.800250000000005,-7.6749999999999545,9548.68560333,6071786.67
2016-10-15,639.14,642.84,636.32,638.58,640.34,6.53,3.26,1270.64,20.364749999999958,16.036000000000058,3376.1800695700003,2160341.25
2016-10-16,638.44,643.31,637.73,641.28,640.91,5.58,2.79,1276.97,25.639999999999986,9.700750000000085,4498.38868287,2882720.46
2016-10-17,641.01,642.25,635.43,638.55,638.45,6.82,3.41,1270.28,20.741499999999974,11.201000000000022,11799.229952610001,7526959.53
2016-10-18,638.57,638.98,632.94,636.03,636.52,6.03,3.02,1266.03,-5.176249999999982,17.892249999999876,10111.71897759,6435004.14
2016-10-19,636.02,638.04,624.97,629.69,631.99,13.07,6.54,1246.31,-5.952499999999986,45.162000000000035,13958.57476989,8818655.97
2016-10-20,629.66,631.48,626.4,629.45,629.04,5.09,2.54,1253.81,-5.4282499999999345,57.61450000000002,9409.16441482,5916397.84
2016-10-21,629.15,634.59,628.32,631.46,631.03,6.27,3.14,1256.65,-7.6749999999999545,57.4224999999999,11705.36211379,7379431.1
2016-10-22,631.49,658.46,628.83,654.62,645.22,29.63,14.82,1279.61,16.036000000000058,59.14175,14351.921123510001,9244955.27
2016-10-23,655.26,657.7,647.64,650.98,652.88,10.06,5.03,1291.89,9.700750000000085,46.663499999999885,6726.71978847,4387572.13
2016-10-24,650.36,653.52,644.11,649.75,649.33,9.4,4.7,1290.1,11.201000000000022,47.947250000000054,12282.06667231,7965925.07
2016-10-25,650.13,659.66,647.9,653.92,654.82,11.75,5.88,1296.1,17.892249999999876,76.35875000000021,19276.87319256,12608193.52
2016-10-26,653.91,677.44,653.24,674.85,666.53,24.2,12.1,1325.51,45.162000000000035,69.31299999999999,20353.155523660003,13554942.53
2016-10-27,674.7,687.92,671.37,687.06,681.7,16.55,8.27,1357.58,57.61450000000002,1.9977499999999964,14848.884564839998,10130129.74
2016-10-28,686.97,690.14,681.36,688.88,686.63,8.78,4.39,1368.98,57.4224999999999,15.879000000000019,12351.587434649999,8479293.81
2016-10-29,689.04,720.91,687.9,713.76,707.11,33.01,16.51,1394.51,59.14175,-8.010500000000093,14494.15840136,10260599.29
2016-10-30,712.83,713.19,690.63,697.64,702.37,22.56,11.28,1372.72,46.663499999999885,16.465000000000032,11615.96165674,8160453.39
2016-10-31,697.11,708.47,682.84,697.7,698.45,25.63,12.81,1369.77,47.947250000000054,7.731499999999983,12946.551712299999,9038097.6
2016-11-01,697.72,737.25,696.6,730.28,723.41,40.65,20.32,1419.92,76.35875000000021,-19.42600000000016,19053.346496699996,13771988.71
2016-11-02,730.09,744.17,720.63,744.17,727.99,23.53,11.77,1464.8,69.31299999999999,-22.487499999999955,13795.0932053,10033214.85
2016-11-03,744.42,746.78,672.9,689.06,710.12,73.88,36.94,1304.24,1.9977499999999964,24.765249999999924,32276.191475600004,22943570.02
2016-11-04,689.15,708.75,683.04,704.76,699.14,25.71,12.86,1383.81,15.879000000000019,11.998500000000035,16420.197474059998,11473622.59
2016-11-05,704.76,709.5,697.43,705.75,704.08,12.07,6.04,1399.43,-8.010500000000093,-1.95699999999988,7406.467020159999,5213101.86
2016-11-06,705.84,718.34,702.48,714.1,710.92,15.86,7.93,1412.34,16.465000000000032,-11.496749999999906,8039.30990022,5712257.97
2016-11-07,713.62,713.79,700.43,705.43,705.95,13.36,6.68,1397.5,7.731499999999983,1.0647500000000036,9527.40544808,6725237.09
2016-11-08,704.6,715.3,702.9,710.86,708.88,12.41,6.2,1409.31,-19.42600000000016,0.9049999999999727,11837.603755199998,8385038.35
2016-11-09,710.71,742.84,708.3,721.68,728.99,34.55,17.27,1408.81,-22.487499999999955,19.460749999999962,27964.718804969998,20394355.89
2016-11-10,721.66,723.32,706.75,713.82,714.44,16.57,8.29,1411.08,24.765249999999924,21.27250000000015,14074.23257036,10054238.14
2016-11-11,713.75,719.5,712.49,716.76,715.62,7.02,3.51,1426.5,11.998500000000035,33.20799999999997,9079.63763138,6497168.15
2016-11-12,716.8,717.48,702.28,703.8,707.97,15.19,7.6,1392.4,-1.95699999999988,47.37749999999994,7450.341438789999,5274719.03
2016-11-13,703.51,705.48,685.7,702.61,695.34,19.77,9.89,1385.44,-11.496749999999906,26.84674999999993,13887.83892759,9652604.31
2016-11-14,702.7,708.13,697.7,706.49,702.68,10.44,5.22,1402.55,1.0647500000000036,30.796499999999924,16317.97075247,11458675.11
2016-11-15,706.9,716.71,696.09,711.76,710.81,20.62,10.31,1402.91,0.9049999999999727,36.61500000000012,14851.244545520001,10548790.76
2016-11-16,711.49,744.79,709.5,741.14,730.78,35.3,17.65,1446.98,19.460749999999962,0.4367499999999609,26666.01619836,19473290.2
2016-11-17,740.64,754.61,732.38,735.1,744.77,22.23,11.11,1447.97,21.27250000000015,2.542500000000018,22526.33471897,16782596.84
2016-11-18,735.0,752.3,731.33,749.97,745.14,20.97,10.49,1478.97,33.20799999999997,-10.14799999999991,13358.079993169998,9946985.42
2016-11-19,749.97,756.12,738.82,751.17,748.49,17.3,8.65,1485.05,47.37749999999994,-17.764999999999986,6971.500521749999,5217914.5
2016-11-20,751.01,754.52,714.05,729.45,733.39,40.47,20.23,1418.44,26.84674999999993,-0.5992499999999836,12919.60800264,9472450.35
2016-11-21,729.95,739.88,728.81,737.29,735.49,11.08,5.54,1463.5,30.796499999999924,-5.639999999999986,11221.22142556,8251548.7
2016-11-22,737.33,750.35,731.38,748.38,742.49,18.97,9.48,1477.79,36.61500000000012,-16.582499999999982,14080.425301709998,10449317.49
2016-11-23,748.42,748.97,732.18,741.58,740.89,16.79,8.39,1466.37,0.4367499999999609,0.7089999999999463,11183.79826594,8281969.05
2016-11-24,741.5,743.6,728.85,737.64,736.12,14.75,7.38,1460.53,2.542500000000018,15.327249999999935,9080.099652609999,6681404.25
2016-11-25,737.86,740.1,729.46,739.82,735.35,10.63,5.32,1469.01,-10.14799999999991,31.184750000000008,8335.48831055,6122435.69
2016-11-26,739.8,740.27,725.12,733.41,732.37,15.14,7.57,1451.67,-17.764999999999986,31.071249999999964,6502.77270934,4759861.67
2016-11-27,733.15,736.71,726.65,728.86,731.68,10.07,5.03,1447.64,-0.5992499999999836,37.64249999999993,7326.20196544,5351077.82
2016-11-28,729.3,735.34,727.98,731.65,731.82,7.35,3.68,1455.95,-5.639999999999986,19.687250000000063,11230.503725350001,8208903.86
2016-11-29,732.12,734.71,727.31,731.8,732.04,7.4,3.7,1456.19,-16.582499999999982,26.330749999999853,12006.767116250001,8779188.82
2016-11-30,731.93,745.44,729.7,742.29,739.13,15.74,7.87,1468.83,0.7089999999999463,22.230500000000006,14386.13726896,10626739.55
2016-12-01,742.35,754.95,741.28,752.97,749.57,13.68,6.84,1492.26,15.327249999999935,14.302083333333258,13153.009537650001,9857114.49
2016-12-02,753.35,779.45,752.66,771.0,767.07,26.79,13.4,1515.22,31.184750000000008,-0.572083333333353,18851.75573768,14462603.92
2016-12-03,771.52,772.08,756.77,764.48,765.28,15.31,7.65,1513.65,31.071249999999964,8.584583333333399,7148.776026700001,5467960.05
2016-12-04,765.25,768.2,759.81,766.5,764.17,8.39,4.19,1524.61,37.64249999999993,2.782833333333542,7402.265228089999,5647196.45
2016-12-05,766.48,766.9,745.75,751.34,753.05,21.15,10.57,1481.53,19.687250000000063,26.0074166666667,13779.80320739,10371888.75
2016-12-06,750.94,759.41,750.07,758.13,756.27,9.34,4.67,1506.91,26.330749999999853,18.230916666666758,11846.40290474,8954635.2
2016-12-07,758.94,769.37,753.01,764.52,762.76,16.36,8.18,1512.68,22.230500000000006,12.339333333333343,8150.93829993,6213442.92
2016-12-08,764.27,774.49,762.17,767.27,769.25,12.32,6.16,1522.22,14.302083333333258,9.08066666666673,7492.2071666599995,5758956.27
2016-12-09,767.45,774.37,766.26,770.43,770.75,8.11,4.05,1532.76,-0.572083333333353,12.210666666666725,6299.82483795,4852901.53
2016-12-10,771.07,775.7,769.8,773.06,773.43,5.9,2.95,1540.22,8.584583333333399,17.042999999999893,3339.44373185,2581688.04
2016-12-11,773.23,773.23,763.07,769.28,767.2,10.17,5.08,1528.39,2.782833333333542,20.98666666666645,2433.83107618,1867787.82
2016-12-12,769.16,780.1,768.28,777.34,775.79,11.81,5.91,1542.88,26.0074166666667,13.575333333333333,6901.05390217,5349697.15
2016-12-13,777.49,789.64,766.76,776.36,778.81,22.88,11.44,1529.83,18.230916666666758,22.972999999999956,7228.36984837,5627322.0
2016-12-14,776.32,780.79,771.84,776.86,777.35,8.95,4.47,1544.76,12.339333333333343,54.280333333333374,4432.34758238,3444184.24
2016-12-15,776.84,779.51,773.89,776.35,777.32,5.61,2.81,1547.09,9.08066666666673,83.30333333333328,4784.11194111,3716927.5
2016-12-16,776.6,783.22,773.1,782.64,779.56,10.12,5.06,1555.17,12.210666666666725,132.86666666666667,6189.21856009,4821875.61
2016-12-17,782.64,791.96,782.16,790.11,788.23,9.8,4.9,1570.42,17.042999999999893,103.40033333333338,3524.5346912399996,2774326.17
2016-12-18,790.04,791.69,783.64,790.27,788.23,8.05,4.03,1572.48,20.98666666666645,104.89600000000007,3838.9422934500003,3022866.52
2016-12-19,789.38,793.58,788.5,790.92,790.87,5.08,2.54,1576.76,13.575333333333333,110.66699999999992,5411.86733573,4281527.42
2016-12-20,790.64,802.98,788.36,799.33,793.23,14.62,7.31,1584.04,22.972999999999956,132.45033333333345,6426.393626359999,5098334.67
2016-12-21,799.23,831.88,796.66,831.14,817.16,35.22,17.61,1627.06,54.280333333333374,146.76366666666672,14491.60385677,11835066.79
2016-12-22,830.9,876.0,827.3,859.65,856.58,48.7,24.35,1670.61,83.30333333333328,112.30999999999995,23392.70281154,20029493.85
2016-12-23,859.34,920.03,858.98,915.51,898.14,61.05,30.52,1769.97,132.86666666666667,45.71299999999985,29987.59517835,26931652.29
2016-12-24,916.1,920.01,882.46,893.51,902.04,37.55,18.77,1749.46,103.40033333333338,73.94999999999993,9768.789559789999,8804752.61
2016-12-25,894.4,897.99,857.19,895.16,875.27,40.8,20.4,1749.52,104.89600000000007,101.98400000000004,9981.27476444,8735626.8
2016-12-26,895.13,912.48,890.99,901.59,901.7,21.49,10.74,1781.69,110.66699999999992,114.93666666666661,10807.63338472,9754313.28
2016-12-27,902.94,938.4,897.76,931.78,920.19,40.64,20.32,1822.92,132.45033333333345,103.2733333333332,12529.86970517,11526509.95
2016-12-28,933.09,978.64,932.28,977.9,958.2,46.36,23.18,1909.44,146.76366666666672,149.86933333333343,18336.8499118,17551254.05
2016-12-29,978.52,982.69,950.17,971.96,969.99,32.52,16.26,1911.41,112.30999999999995,32.56666666666683,13187.38497687,12776421.55
2016-12-30,971.95,971.96,927.17,961.22,951.2,44.79,22.39,1877.66,45.71299999999985,-66.18200000000013,16820.13637846,15996232.47
2016-12-31,960.63,969.12,943.96,967.46,957.19,25.16,12.58,1909.76,73.94999999999993,-62.059999999999945,5657.96472353,5410792.18
2017-01-01,967.9,1005.67,962.05,997.15,988.52,43.61,21.81,1950.68,101.98400000000004,-83.03733333333344,10213.10217027,10089491.65
2017-01-02,998.54,1033.36,994.15,1016.52,1014.97,39.21,19.61,1993.84,114.93666666666661,-116.23033333333319,16548.31244855,16786397.16
2017-01-03,1016.84,1038.31,1008.52,1035.05,1022.18,29.79,14.9,2040.31,103.2733333333332,-128.33100000000002,12942.45498102,13217939.08
2017-01-04,1035.4,1145.21,1019.01,1127.77,1092.76,126.2,63.1,2129.34,149.86933333333343,-345.13833333333355,35728.52122977,38981257.76
2017-01-05,1127.96,1147.87,884.81,1004.53,1004.66,263.07,131.53,1745.99,32.56666666666683,-197.14533333333338,59245.06768654,59493044.98
2017-01-06,1004.59,1037.54,872.79,895.04,934.54,164.75,82.37,1625.33,-66.18200000000013,-65.78766666666638,44026.63724581,40792464.39
2017-01-07,896.15,908.24,812.27,905.4,864.72,95.97,47.99,1714.82,-62.059999999999945,-85.76633333333348,32334.82140547,27950256.7
2017-01-08,906.95,941.34,886.96,914.11,916.09,54.38,27.19,1773.84,-83.03733333333344,-89.45999999999992,12103.49794947,11071668.31
2017-01-09,910.97,915.56,877.07,900.29,893.59,38.49,19.24,1762.1,-116.23033333333319,-67.37133333333338,14006.744016409999,12504722.52
